,RAJ2000,DEJ2000,GLON,GLAT,PL_Index,LP_Index,PLEC_Index,Variability_Index,Signif_Avg,PL_Flux_Density,LP_Flux_Density,PLEC_Flux_Density,Unc_Energy_Flux100,LP_SigCurv,PLEC_SigCurv,PL_hr12,PL_hr23,PL_hr34,PL_hr45,PL_hr56,LP_hr12,LP_hr23,LP_hr34,LP_hr45,LP_hr56,PLEC_hr12,PLEC_hr23,PLEC_hr34,PLEC_hr45,PLEC_hr56
4246,290.699,14.4726,49.350166,-0.20529965,2.4798536,2.8873932,1.1150371,0.9742028,7.6415324,-28.001007,-27.257057,-27.2211,-25.413795,1.6971498,1.6731651,-0.4158931821559246,0.004529585480283704,-0.5197785929317784,-0.9999015737203741,0.9993688599357976,-0.4209757078065769,0.010690521684225709,-0.5242608550941149,-0.9999003534260542,0.9993610371206908,-0.40717176398377647,-0.00597004976373911,-0.512073780854171,-0.999903618984507,0.999381971332544
4252,291.0928,16.03,50.902195,0.19600847,2.43563,2.537118,1.953886,1.9920467,4.7824497,-29.998964,-29.775095,-29.789503,-26.276926,0.77168566,0.7394326,0.999999899264647,-0.2009143916132293,-0.454650570658568,-0.04372049685924971,-0.9995146799920173,0.9999998989842549,-0.1995803341532007,-0.4557523950362201,-0.04233322598744335,-0.9995160268307015,0.9999999003590805,-0.2061501139198148,-0.45030687807344727,-0.049170639526425974,-0.9995093506342778
4253,291.2053,-10.5909,27.147684,-12.168449,2.2166092,1.9167976,0.6056732,1.0851454,12.387783,-29.237614,-28.86576,-28.87162,-27.843172,1.6464363,1.6840762,0.294190730923814,0.23272547505559302,-0.06388749394966388,-0.8349064526302505,-0.9999962767298628,0.2969976575731555,0.22981430873052772,-0.060823748566766284,-0.8358357818446174,-0.999996253756563,0.30008351204026074,0.22660293120397207,-0.05744777363783843,-0.83685391840141,-0.9999962282869318
4259,291.3344,15.3701,50.43136,-0.3215586,2.5713222,2.7393205,1.5224715,1.8098757,7.0750084,-27.993137,-27.54025,-27.536324,-26.153461,1.4123697,1.371057,-0.41888901065404666,-0.19504036792161186,-0.47433547009914373,-0.9996395258041892,0.5357257692774936,-0.42095564557996007,-0.19262557165692926,-0.47627771179008316,-0.9996377126511742,0.5339344280624785,-0.4102144015302747,-0.20509586125732454,-0.466177132945338,-0.999646997782189,0.5431524111194711
4260,291.3612,16.2758,51.240833,0.08552094,2.2831724,2.2957146,2.2994657,1.1317344,12.059499,-29.732685,-29.700392,-29.739695,-26.20164,-0.37683806,-1.5343324,0.9997900795429004,-0.1398608222924808,-0.40073144196915356,0.013024875715891367,-0.10391560102870427,0.9997900156076893,-0.13971151356646966,-0.40085927186164866,0.013177154818206494,-0.10406629642312203,0.9997899963430141,-0.13966652742584718,-0.40089776435719165,0.013223009641247833,-0.10411164754405132
4263,291.6245,16.0381,51.151844,-0.24995027,2.4643078,2.6682026,2.0862644,1.7945397,8.902706,-28.784344,-28.554522,-28.57462,-26.009794,1.1082093,0.7062047,-0.09512701225382492,-0.19287844300219237,-0.3730215430322245,-0.35914563029317087,-0.09199998294188946,-0.09801319373448965,-0.19007188443241083,-0.3755268128309312,-0.3566053902362718,-0.09488788312577966,-0.09062435935332613,-0.19724745226482834,-0.3691050902265261,-0.363095162233838,-0.08749472137492036
4270,292.2559,17.4903,52.716537,-0.088364385,2.5283759,2.644314,1.2403986,2.9554234,12.097131,-27.680363,-27.20834,-27.203842,-26.205868,1.9179955,1.9158977,0.12430595777890281,-0.0820509399850796,-0.4394394036195583,-0.9999707898307696,0.4455295637894404,0.1226574603202712,-0.08038795865918082,-0.44078915630223314,-0.9999706918704157,0.4441867979063642,0.1350677390865669,-0.09291306346309208,-0.43056481517023065,-0.9999714223414652,0.4542599232413048
4275,292.7847,16.944,52.47954,-0.79363585,2.527173,2.5319877,1.3596684,0.78649837,15.796444,-27.011135,-26.594368,-26.600956,-26.361189,1.9500419,1.9478511,0.009594687779723702,-0.1039609482412202,-0.5006094774969311,-0.8550263500774365,-0.9998853315565731,0.00952718003080892,-0.10389417526362979,-0.5006600671856586,-0.8550081909767993,-0.999885347039388,0.020161120762531865,-0.11440376657147591,-0.49264745416068156,-0.857843061921283,-0.9998828820829183
4281,293.3652,-27.199,12.094533,-20.655813,2.586011,2.4894123,1.9348694,0.96169454,5.752707,-27.596033,-27.304527,-27.380468,-28.0064,0.85603684,0.7392204,-0.2564117950957393,-0.4281640337166237,-0.17161935882137727,-0.9991262164071043,-0.0304377909032858,-0.255140622253168,-0.42927420364624996,-0.17029893589071357,-0.9991285890785914,-0.029078867167043276,-0.2491818612405728,-0.43445076038296704,-0.16411344492804694,-0.9991396043640387,-0.02271977503415044
4283,293.5555,-14.7787,24.243406,-16.02347,2.4683647,2.3972764,0.007438937,1.2091706,5.66041,-28.359818,-27.677746,-27.743505,-28.506721,1.1373501,1.1325274,-0.007375041203213926,0.07156903061040772,-0.999989013826201,0.9999357920025468,-0.9999953441445611,-0.00643078512312511,0.070629521227867,-0.999988993058771,0.9999356706305141,-0.9999953353435603,-0.001838878230960652,0.06605896395322582,-0.9999888915062465,0.9999350771295981,-0.9999952923058602
4285,293.5673,10.6005,47.27727,-4.511293,2.6344104,2.5448754,1.5424855,2.353396,4.3162365,-27.959673,-27.679958,-27.68035,-27.373177,0.67990446,0.7449509,-0.385799396626928,-0.1205557952106584,-0.6232987394999836,-0.9944331357189178,0.9942742764775157,-0.38469654486062527,-0.1218318109135424,-0.6225061631066685,-0.9944474960102944,0.9942890450475378,-0.3761505859483092,-0.13166333040625522,-0.6163480316686751,-0.994557058122347,0.9944017253100206
4289,293.7592,-5.8993,32.597115,-12.3723135,2.5934384,2.5840642,2.3865488,2.2993422,4.332579,-28.710144,-28.579538,-28.62693,-27.599415,-0.14500116,-0.37327218,-0.1255467024168025,-0.5154502026477583,0.10535595889309383,-0.9820740685804896,-0.9922107100622959,-0.12541329471067791,-0.5155497172029097,0.10548994538495728,-0.9820788814044508,-0.9922086075047267,-0.12275227383917518,-0.5175312672673731,0.1081617853006866,-0.9821746281047689,-0.9921665445613775
4291,294.1625,19.3538,55.22214,-0.77151924,2.4452648,2.0413616,0.43069142,1.3062676,5.445869,-29.25163,-28.756546,-28.779322,-27.31594,1.1742265,1.1884104,-0.030169864237325292,0.356919664273695,-0.2817069475215905,-0.9999988610995741,0.9999953690150097,-0.025428071426474623,0.35277173097172493,-0.27733219632523143,-0.9999988718577472,0.9999954127595813,-0.021702893837927995,0.34950405600817835,-0.27388810851043727,-0.9999988802362136,0.9999954468277253
4294,294.2848,-4.7446,33.89388,-12.322288,2.2839787,2.289645,2.145567,1.5685053,4.187362,-30.999805,-31.01908,-30.973337,-27.782864,-1.9320427,-0.8916347,-0.7683730004977295,-0.10837792393676113,0.12724686700388885,0.0953038013766012,-0.9998837641255415,-0.7684011392464157,-0.10830995229166585,0.12717922882000682,0.09537188245717634,-0.9998837800938731,-0.7677186640233089,-0.10995441810234736,0.12881625161430008,0.09372251915370157,-0.9998833926418789
4299,294.9354,-12.7126,26.781317,-16.377941,2.5869787,2.3717551,1.2284452,1.0260558,4.2907023,-28.047663,-27.630096,-27.667746,-27.87257,0.91880345,0.9004421,-0.226353769538068,-0.2655639459460634,-0.3239579576544269,-0.8772975952683444,-0.9999618136715052,-0.2235673072048489,-0.2682898280442403,-0.3213284470779217,-0.8779719486223928,-0.9999615888606018,-0.21512111538078227,-0.2765045344423789,-0.3133489596231593,-0.8799895824378735,-0.9999609011370982
4301,295.0557,-25.1866,14.687042,-21.35808,2.3287253,2.316535,1.6153982,1.6288345,10.675014,-28.76293,-28.46472,-28.50546,-28.118256,1.2031722,1.095197,0.7109965484053008,-0.13404478865626623,-0.3419963906393893,-0.31291259457117293,-0.9996978622993432,0.7110713835502318,-0.1341934225062514,-0.34186270571777844,-0.3130491395960362,-0.9996977708461212,0.7142912425920178,-0.1406132094172211,-0.33607120530594187,-0.31893912491664705,-0.9996937902314612
4308,295.9803,28.6957,64.169235,2.3913786,2.5329924,2.215182,1.3574625,1.9371018,5.6404524,-28.614943,-28.335873,-28.353807,-27.203953,0.88983667,0.9872482,-0.17413770967528483,-0.0130432066323181,-0.34198603385288046,-0.9996605030423682,-0.4620517597391076,-0.17018617477550996,-0.01711446869146295,-0.33838510837689706,-0.9996632563677467,-0.45884287494756126,-0.16378359372424758,-0.023697952911084723,-0.33254004675695165,-0.9996676623237537,-0.45362760949096403
4312,296.2001,43.028,76.8197,9.266343,2.1020303,1.7285042,0.57354844,1.2926272,9.577864,-30.590868,-30.199015,-30.2195,-28.438702,1.2786067,1.3186588,0.999989243802399,0.30018194525558123,0.43569810865262654,-0.7844420187148132,-0.9990134973435997,0.9999893151559788,0.29715088929421524,0.4383903691407705,-0.785718784238933,-0.9990069126829738,0.9999893521842187,0.295567557574031,0.4397914795590712,-0.7863820627707575,-0.9990034607938965
4319,296.6281,-15.4654,24.861954,-19.010408,2.322272,2.170739,1.4049935,1.9983859,6.7368126,-29.44198,-29.11807,-29.170006,-27.977835,1.047048,1.0585674,0.9997736889867137,-0.0037525102163062586,-0.1585648381771111,-0.788883924493754,-0.9999589263482414,0.9997744961414519,-0.005539128328309946,-0.1568225984816904,-0.7895577487427786,-0.9999587793150326,0.9997771411106412,-0.01143859521197309,-0.1510625700493602,-0.7917693030915769,-0.9999582900506189
4321,296.7562,0.5204,39.839317,-12.098929,2.05314,1.9144037,0.1700956,2.6452491,6.801029,-31.025719,-30.442749,-30.464142,-28.523201,1.3305736,1.3371919,0.9998779650391699,0.8395062627566537,0.05945499215069386,-0.4869186379209607,-0.9977990065091014,0.9998782874649963,0.8391152923479132,0.06077309378283697,-0.48792721841839576,-0.9977931822056028,0.9998784627681776,0.8389019108199373,0.06149108781575804,-0.48847613043591503,-0.9977900023744847
4322,296.7752,17.4867,54.824173,-3.8491445,2.1806996,1.8536358,0.7689653,2.4641547,4.52676,-31.013605,-30.657047,-30.695988,-27.954319,0.7366213,0.79234296,0.9998181124847751,0.018751582348131998,0.1366482756069524,-0.5496527379076087,-0.9989218234743048,0.9998192773134176,0.015539888190547663,0.13979955473067399,-0.5518908301485392,-0.998914877370281,0.9998204859360325,0.012185153404151291,0.14308779734735533,-0.5542198908746909,-0.9989075748864208
4323,296.9161,-11.3652,28.913813,-17.564497,2.3816051,2.338255,1.7267257,1.396795,8.872872,-28.74671,-28.466988,-28.502895,-27.901196,1.0564642,0.9975675,0.08905730801472121,-0.18268414820552495,-0.24319732592845125,-0.7272350104688056,-0.9694910167976059,0.08960398257017567,-0.18321679572697205,-0.24267876652708406,-0.7274945282075735,-0.9694578877239746,0.0956253221013885,-0.18907975569216076,-0.23695462629759334,-0.7303409929917475,-0.9690904049289334
4325,297.0196,-28.753,11.696633,-24.218626,2.5092137,2.2878582,1.8565537,2.1866133,4.5859556,-28.446756,-28.273548,-28.29903,-28.022476,0.27402988,0.46583405,-0.11528604012494843,0.09904208428933778,-0.35136477953376294,-0.9999999988151943,0.9946308142799304,-0.11244308902984866,0.09618922651763921,-0.34883749164639716,-0.9999999988220001,0.9946615734471105,-0.10805614179989684,0.09178756167052304,-0.3449309865398322,-0.9999999988324165,0.9947086534595226
4327,297.2262,34.2396,69.51043,4.243934,2.282389,2.1241746,0.0022566349,2.434869,7.238741,-30.109543,-29.49078,-29.50734,-28.383396,1.4786619,1.4903865,0.9983871929067348,0.32388779835047077,-0.08756641983961955,-0.9994510965739327,0.7863789730368823,0.9983930117413723,0.3222679209397703,-0.08577139042283731,-0.9994530779025005,0.7870681677843135,0.9983971539904679,0.32111005619694566,-0.08448919503554594,-0.9994544885072919,0.7875591544992161
4329,297.3162,-14.8983,25.696152,-19.38721,2.363331,2.3005204,1.433406,1.7804809,9.269715,-28.884434,-28.516478,-28.556057,-28.026945,1.3321241,1.2957754,-0.0029763291642918204,-0.07545043638956704,-0.22916427384585408,-0.8542957978341065,-0.9999010473749943,-0.0021918960125486817,-0.07623037675904526,-0.22842090090405484,-0.8545075966489727,-0.999900892014649,0.005107154434293924,-0.08348288148352835,-0.2214911994327411,-0.8564647709858275,-0.9998994346840676
4333,297.6602,24.2809,61.112038,-1.1309466,2.5582533,2.7534041,1.6916299,2.0509417,6.349386,-28.580545,-28.211824,-28.201647,-26.68776,1.1422948,1.0653191,0.9994954928307463,-0.3186953256892049,-0.5116416516741031,-0.996751396357307,-0.2535874607020784,0.9994925436557103,-0.31607392197776185,-0.5137903815202416,-0.9967324327045622,-0.2563130125513419,0.9995047552575879,-0.32699660650915063,-0.5047679481234235,-0.9968109581481842,-0.24489596417608026
4336,297.7688,25.394,62.12005,-0.6483834,2.6038942,2.3565292,0.66165715,1.9540262,7.1795416,-27.83077,-27.274967,-27.30174,-26.979778,1.5171211,1.5393907,0.37250605692147654,0.08978721421671033,-0.6408394172148046,-0.9999820203552815,0.8464327520481573,0.37540859334072624,0.08643897250480595,-0.6388464617320182,-0.9999821412887906,0.8473868482079254,0.3825724599512325,0.07813016828695395,-0.6338686464490282,-0.999982437595161,0.8497287265339603
4337,297.8377,-80.2562,313.73013,-29.231207,2.555662,2.3231065,1.6481797,2.1049266,5.7393456,-28.956118,-28.775915,-28.766893,-27.83366,0.3169115,0.57212937,0.250114785284067,-0.01691723507872241,-0.3103628675018309,-0.9705758570788722,-0.9932904763042094,0.2530183312756922,-0.02001589900574441,-0.3075590451159563,-0.9707550476909801,-0.993248891738405,0.2590166943120955,-0.02643156528539624,-0.30173565637404864,-0.9711227185320167,-0.9931619585908653
4338,297.9142,26.3536,63.011917,-0.27080056,2.5390482,2.6047676,1.2373574,1.7251447,7.8630586,-28.233667,-27.811184,-27.787855,-26.825989,1.3160155,1.2892686,0.9986049987382986,0.06646450517403026,-0.6738328088514531,-0.4954841873423149,-0.9999996117916983,0.9986023697501025,0.06740234481453242,-0.6743467874145557,-0.49477311345604813,-0.9999996125224023,0.99863561480815,0.055402487856643555,-0.6677255030623738,-0.5038154406023273,-0.9999996030744375
