,Source_Name,RAJ2000,DEJ2000,GLON,GLAT,Conf_68_SemiMajor,Conf_68_SemiMinor,Conf_95_PosAng,ROI_num,Extended_Source_Name,Signif_Avg,Pivot_Energy,Flux1000,Unc_Flux1000,Energy_Flux100,Unc_Energy_Flux100,SpectrumType,PL_Flux_Density,Unc_PL_Flux_Density,PL_Index,Unc_PL_Index,LP_Flux_Density,Unc_LP_Flux_Density,LP_Index,Unc_LP_Index,LP_beta,LP_SigCurv,PLEC_Flux_Density,Unc_PLEC_Flux_Density,PLEC_Index,Unc_PLEC_Index,PLEC_Expfactor,Unc_PLEC_Expfactor,PLEC_Exp_Index,PLEC_SigCurv,Npred,Variability_Index,Frac_Variability,Unc_Frac_Variability,CLASS1,Flags,Flux50_100,Flux300_1000,Flux1000_3000,Flux3000_10000,Flux10000_30000,Flux30000_100000,AGNness,PSRness
2724,4FGL J1411.5-0723,212.886,-7.3984,335.124,50.398525,0.02756771,0.021523781,-52.61,279,,6.554285,3942.895,2.0278441e-10,4.7190796e-11,2.2536333e-12,5.161248e-13,PowerLaw,1.29235866e-14,2.797763e-15,2.0439048,0.18920952,1.0635532e-14,2.7062277e-15,2.1328454,0.12529072,-0.09082292,1.4217854,1.2220521e-14,2.7408652e-15,2.1877658,0.22067694,-0.00033184065,0.00028228696,0.6666667,0.9278001,202.33705,2.4079812,0.0,10.0,bcu,0,8.006232898871701e-10,6.088651804958545e-10,9.816492063663418e-11,5.394958438320607e-11,4.566086224400134e-12,1.2714649645639842e-11,AGN,Non-PSR
2725,4FGL J1411.5-6133,212.8964,-61.5539,312.32483,-0.15245403,0.040580656,0.03095971,74.76,280,,6.6367874,2114.6619,3.2500507e-09,5.215382e-10,2.4226026e-11,5.9755404e-12,PLSuperExpCutoff,4.158916e-13,8.0062096e-14,2.504716,0.08110639,7.8597545e-13,1.1511492e-13,2.982133,0.22618307,0.41669217,4.9459085,8.333875e-13,1.2638844e-13,1.0129455,0.16642767,0.016853467,0.0031932003,0.6666667,4.7891674,1381.2327,2.7725914,0.0,9.999999,PSR,26,1.663319793010487e-08,9.4887013801781e-09,2.490379014119526e-09,3.3367267282535806e-10,4.229260916629139e-14,7.737341041307022e-15,Non-AGN,PSR
2726,4FGL J1411.8+5249,212.9692,52.8278,98.1735,60.2614,0.0264576,0.023744,-59.03,1243,,9.056974,2413.4377,2.0083102e-10,3.0924832e-11,2.2364677e-12,3.4761433e-13,PowerLaw,3.4869904e-14,5.3653976e-15,2.0219452,0.12006783,3.353523e-14,6.0070713e-15,2.0350783,0.11435099,-0.021848883,0.41967982,3.4477314e-14,5.4475556e-15,2.0511305,0.1498358,-0.00010879933,0.00031718056,0.6666667,0.29912886,266.626,20.50281,0.6250737,0.23937048,bll,0,4.778554982265426e-11,4.6388354268955823e-10,1.7657791895331343e-10,1.7943589322721998e-11,1.5573436637494886e-11,8.374519827603066e-12,AGN,Non-PSR
2727,4FGL J1412.0+3836,213.013,38.6102,72.29781,69.62061,0.037682038,0.030836364,-54.64,743,,7.181065,4436.707,1.3508669e-10,2.974205e-11,1.609205e-12,3.4474867e-13,PowerLaw,7.43755e-15,1.5687631e-15,1.8513292,0.15480614,7.882636e-15,1.9084285e-15,1.8085883,0.20189284,0.035155367,0.48109272,8.17746e-15,1.9003688e-15,1.5479524,0.38861457,0.0007891463,0.00097100256,0.6666667,1.0577326,126.78176,18.678942,0.58983994,0.28298336,bcu,0,8.239127435860638e-11,2.984807123684874e-10,7.373022331558232e-11,2.449167257889684e-11,2.3458835568535008e-11,2.899358270830321e-12,AGN,Non-PSR
2729,4FGL J1412.1+7427,213.0383,74.45,115.83426,41.54716,0.03046633,0.02867782,-13.25,478,,8.287944,1258.0503,2.2043821e-10,3.3480257e-11,2.7994334e-12,4.124916e-13,PowerLaw,1.7441826e-13,2.4657324e-14,2.357082,0.11167159,1.706962e-13,2.8800777e-14,2.368717,0.11442382,-0.014580725,0.23697682,1.755903e-13,2.6197021e-14,2.337347,0.16277437,0.00013203744,0.00081000855,0.6666667,0.16924685,564.52856,11.071016,0.2975616,0.21071565,bll,16,4.119030005966806e-09,7.487788167281906e-10,1.7936885310376738e-10,4.853319482411855e-11,4.899674259491117e-16,4.096164379907563e-12,AGN,Non-PSR
2730,4FGL J1412.9+5018,213.2409,50.301,94.550095,62.095963,0.10872903,0.078016,-13.87,1324,,5.837069,577.9113,1.0685998e-10,2.6398002e-11,2.0913362e-12,3.8365264e-13,PowerLaw,8.0524774e-13,1.3923827e-13,2.7076101,0.15598959,8.1518803e-13,1.675831e-13,2.7012086,0.17345643,0.010022038,0.09425836,8.250726e-13,1.5574742e-13,2.6122274,0.29809928,0.0011528512,0.0033659502,0.6666667,0.37596363,452.15485,23.547846,0.8453633,0.31392434,bcu,260,9.708893244919636e-09,6.402047225684271e-10,1.2157971851500804e-10,1.0265671993026082e-11,1.378458003124805e-12,3.86707829723602e-17,AGN,Non-PSR
2731,4FGL J1413.1-6519,213.2944,-65.3321,311.32938,-3.8016832,0.021523781,0.020660365,-52.99,252,,8.666029,3420.9995,6.0546745e-10,8.806622e-11,7.124297e-12,1.2399066e-12,PowerLaw,4.762199e-14,6.5806786e-15,2.2531097,0.10200563,4.8965874e-14,7.7143975e-15,2.2524338,0.11457168,0.01692364,0.3320677,4.6114086e-14,8.5362125e-15,2.314267,0.09529943,-0.000212896,0.0006715694,0.6666667,0.64616054,582.9385,9.768924,0.25399476,0.22478986,sey,16,1.0624600754738367e-08,2.870292892254156e-09,4.230762684631628e-10,1.2959265605072545e-10,2.8444389205128928e-11,7.542575938823681e-12,AGN,Non-PSR
2732,4FGL J1413.5-6205,213.382,-62.0903,312.3775,-0.73342663,0.005735564,0.0056738914,37.84,280,,87.73495,2051.7903,2.7245243e-08,4.937495e-10,1.8397243e-10,5.683354e-12,PLSuperExpCutoff,5.887394e-12,1.0241444e-13,2.330003,0.012470562,7.979964e-12,1.5251765e-13,2.2176015,0.025599068,0.34626606,22.96519,7.765343e-12,1.5399536e-13,1.3207792,0.062862165,0.007460738,0.00045134587,0.6666667,23.11236,10700.936,3.93597,0.0,10.0,PSR,0,3.9081882619029784e-08,6.039211086772411e-08,2.1478737011193516e-08,5.310743400599449e-09,3.6649541734767865e-10,1.0178947094929836e-11,Non-AGN,PSR
2736,4FGL J1415.5+4830,213.8992,48.5142,91.21305,63.105434,0.016096583,0.014616437,-44.7,1324,,23.837921,2088.1187,6.52018e-10,4.724696e-11,7.343328e-12,5.648092e-13,PowerLaw,1.4994698e-13,1.0692328e-14,1.9688796,0.053517878,1.5580816e-13,1.3611823e-14,1.9420718,0.06791164,0.023785178,0.67993,1.5498586e-13,1.2124318e-14,1.8845398,0.09883764,0.0003583046,0.0003846379,0.6666667,0.9844184,769.1253,162.02963,0.99915105,0.27742854,bll,0,1.5143706733056206e-08,1.2795785542252247e-09,4.750875248760167e-10,1.4296706873917486e-10,5.7432239519705774e-11,1.7396188656260136e-11,AGN,Non-PSR
2738,4FGL J1416.1+1320,214.0285,13.347,2.274076,65.89202,0.03206982,0.029664582,29.03,997,,14.443486,858.31616,4.666306e-10,4.945349e-11,6.1973373e-12,5.4151117e-13,PowerLaw,9.480802e-13,8.23869e-14,2.405265,0.07084414,1.1224112e-12,1.1914338e-13,2.2751637,0.11976082,0.16367042,2.3885477,1.0873006e-12,1.10568544e-13,1.9428283,0.2494644,0.004965401,0.0027448956,0.6666667,2.4176261,873.47003,33.97815,0.46022186,0.15638907,bcu,0,1.2529508985892335e-08,1.8985979455266033e-09,4.6159406852375184e-10,7.182194422528099e-11,7.27720227827744e-12,2.44468997522289e-15,AGN,Non-PSR
2739,4FGL J1416.1-2417,214.0334,-24.2982,326.5254,34.66357,0.022880582,0.019611929,21.99,1032,,9.298661,4273.295,2.6363944e-10,4.4905135e-11,3.1571666e-12,5.341706e-13,PowerLaw,1.5605213e-14,2.591672e-15,1.8433762,0.104324125,1.9132723e-14,3.782576e-15,1.7374736,0.15127046,0.111843355,1.6074065,1.767253e-14,3.2621862e-15,1.5792158,0.21489634,0.0007538308,0.00059902953,0.6666667,1.4421487,213.56866,19.849485,0.75971335,0.30413643,bll,0,1.7351401565557367e-11,4.289969421367168e-12,1.9266609141421753e-10,8.304374549128468e-11,2.7646804984238216e-11,9.555954985640547e-12,AGN,Non-PSR
2741,4FGL J1417.6-4403,214.4146,-44.052,318.88647,16.132421,0.023250619,0.020660365,-49.12,1055,,20.561329,1108.0897,1.1165945e-09,8.2106974e-11,7.478826e-12,7.340005e-13,LogParabola,9.756064e-13,6.459952e-14,2.3335326,0.05413278,1.2298724e-12,9.504702e-14,2.040908,0.11221083,0.30795258,5.2549834,1.1875493e-12,9.006286e-14,1.3249617,0.25641996,0.00905375,0.0023969295,0.6666667,5.589002,956.423,5.444543,0.0,10.0,psr,0,1.785159381428869e-10,2.9141116186792715e-09,8.015424990404085e-10,2.1967823393698183e-10,5.436204871672734e-12,6.871666487070431e-16,Non-AGN,PSR
2743,4FGL J1417.9+2543,214.494,25.7238,33.69584,70.599075,0.015418182,0.014801455,-83.74,971,,10.954149,10403.913,1.7837788e-10,3.574499e-11,2.9296316e-12,5.2853365e-13,PowerLaw,2.8595203e-15,5.0117785e-16,1.536569,0.1075402,3.2888398e-15,7.3337383e-16,1.4690732,0.14841944,0.06333332,0.909038,3.143038e-15,6.234849e-16,1.3603364,0.21221626,0.00025758988,0.00028317072,0.6666667,0.93916446,110.13925,4.5537586,0.0,10.0,bll,0,1.433366092484789e-09,8.179039390210363e-11,8.302859788589245e-11,5.0225573700046766e-11,3.34424675452194e-11,2.4256013864132342e-11,AGN,Non-PSR
2745,4FGL J1418.4-0233,214.6058,-2.5594,341.58008,53.65509,0.007894109,0.0077707637,-9.63,536,,56.08804,1835.9685,2.8980207e-09,1.0922674e-10,3.0710094e-11,1.5476417e-12,LogParabola,7.3944003e-13,2.6920642e-14,1.7901014,0.024050996,8.0468623e-13,3.3066947e-14,1.645534,0.04425533,0.07432354,4.059004,7.794139e-13,3.089849e-14,1.5153826,0.058920857,0.0010206364,0.00021863198,0.6666667,5.178373,1669.9127,65.19138,0.29488373,0.08851302,bll,0,4.255319652202161e-09,3.1820155399486794e-09,1.5587577895104232e-09,8.98790541992156e-10,3.185635921720831e-10,9.278414841995541e-11,AGN,Non-PSR
2746,4FGL J1418.4+3543,214.6229,35.7192,63.21207,69.599205,0.009250909,0.0090042185,-66.97,743,,65.69121,792.28754,2.8836722e-09,9.568551e-11,2.8043111e-11,1.1150415e-12,LogParabola,5.0392993e-12,1.4088081e-13,2.106669,0.02154479,5.278589e-12,1.6397304e-13,2.0332894,0.031050032,0.047966085,3.4351487,5.1657936e-12,1.5230367e-13,1.9598174,0.044693273,0.0010997385,0.00031470717,0.6666667,4.0784173,3328.7153,1182.6285,1.0593842,0.2845201,BCU,0,1.2505728008704864e-08,7.63166063677545e-09,2.007594090969178e-09,6.613344871730931e-10,1.5636590633416603e-10,1.571248166298833e-11,AGN,Non-PSR
2747,4FGL J1418.7-3504,214.6792,-35.0721,322.45685,24.468801,0.0942976,0.06975186,-21.93,99,,6.74116,553.1718,2.0621918e-10,4.0887883e-11,4.0461298e-12,6.159838e-13,PowerLaw,1.7528284e-12,2.575466e-13,2.7092721,0.113397464,2.408559e-12,4.078057e-13,2.4615016,0.22925958,0.40067926,2.6329732,2.347713e-12,3.7888944e-13,1.4250777,0.43777207,0.021236556,0.0077660675,0.6666667,2.6587734,647.4691,10.744202,0.26518357,0.21653023,fsrq,0,1.826229618917541e-11,1.6196457508499407e-09,1.5777421036311523e-10,2.0380232224059824e-11,3.268786879628144e-14,6.264632913882348e-16,AGN,Non-PSR
2748,4FGL J1418.7-6057,214.6927,-60.9654,313.33084,0.13078819,0.005735564,0.0056122188,61.97,1,,38.09046,2833.685,4.150484e-08,1.3617163e-09,3.0925648e-10,1.5734749e-11,PLSuperExpCutoff,2.7753119e-12,1.1771289e-13,2.3750975,0.014801253,5.087732e-12,1.6787328e-13,2.699321,0.030543122,0.34665278,24.273554,5.300544e-12,1.682917e-13,1.4411259,0.0648191,0.008530114,0.0004797479,0.6666667,24.395206,15262.489,6.7452044,0.0,10.0,PSR,0,9.20377871693745e-08,7.659393475023535e-08,3.0828704922214456e-08,6.317987910620104e-09,3.178948493332001e-10,4.390910537167722e-16,Non-AGN,PSR
2750,4FGL J1418.9+7731,214.7364,77.5318,117.02572,38.575043,0.01535651,0.014123055,80.27,362,,19.53866,3143.0989,4.0363565e-10,3.914258e-11,4.016573e-12,5.097307e-13,LogParabola,3.931848e-14,3.6684027e-15,1.7655371,0.060875848,4.997902e-14,5.4351525e-15,1.492284,0.11662676,0.19518977,3.9776888,4.538632e-14,4.6582577e-15,1.2831386,0.1510204,0.0015721353,0.0005255464,0.6666667,3.5930192,268.17078,9.57632,0.16442636,0.16054368,bll,0,6.769194649258736e-10,2.340838078929153e-10,2.13811274241138e-10,1.3258806552673974e-10,4.2870741678857627e-11,1.3230830493704548e-11,AGN,Non-PSR
2752,4FGL J1419.3+0444,214.8371,4.7428,349.93033,59.3378,0.026272582,0.023435635,61.78,97,,8.552176,4501.16,2.0500869e-10,3.9530705e-11,2.4482562e-12,4.5918206e-13,PowerLaw,1.1007535e-14,2.0346746e-15,1.8475219,0.13114664,1.3508001e-14,2.9743863e-15,1.572365,0.34314278,0.20354447,1.5730191,1.33792174e-14,2.9323444e-15,0.95351356,0.6726036,0.002657622,0.0019692616,0.6666667,2.1236966,163.20793,4.897267,0.0,10.0,bll,0,4.632638272994427e-09,3.650671154264984e-10,9.694662433945567e-11,5.1001182443943804e-11,3.858117297861341e-11,3.19787527181144e-15,AGN,Non-PSR
2753,4FGL J1419.4-0838,214.86,-8.6417,336.80557,48.35684,0.01264291,0.012396218,64.24,1204,,47.09075,717.87683,2.3874402e-09,9.8945595e-11,2.256045e-11,1.0440177e-12,LogParabola,5.831284e-12,1.9785643e-13,2.2313566,0.026912725,6.335697e-12,2.445431e-13,2.1148705,0.03873097,0.09073199,4.3952203,6.1493514e-12,2.266253e-13,1.9558547,0.06947437,0.0026062685,0.00064424553,0.6666667,4.919759,2708.2834,441.9797,0.76907146,0.20866475,fsrq,0,3.856342090102771e-08,7.270581470208981e-09,1.9357415670384626e-09,4.563200650675725e-10,7.03861413597906e-11,7.2059047097339235e-12,AGN,Non-PSR
2754,4FGL J1419.5+3821,214.8944,38.3657,69.84806,68.412506,0.029356219,0.025039129,-70.16,743,,18.365274,739.9984,4.7918747e-10,4.3858465e-11,7.2517933e-12,5.264096e-13,PowerLaw,1.5599571e-12,1.100586e-13,2.522438,0.06119274,1.5913915e-12,1.3111914e-13,2.5140991,0.06591527,0.016888006,0.4469353,1.5675051e-12,1.1630497e-13,2.5084271,0.09112359,0.00014552141,0.0007431621,0.6666667,0.17420438,1292.1885,28.487928,0.3435287,0.12072998,fsrq,0,2.5821023541539034e-08,2.709678703638474e-09,4.048613944096502e-10,6.02424915507882e-11,6.295855763810421e-12,3.003717934102479e-12,AGN,Non-PSR
2755,4FGL J1419.6-5153,214.9222,-51.8901,316.49323,8.642742,0.029294547,0.026149236,46.55,924,,12.067661,1180.7344,6.8180783e-10,6.906257e-11,1.0424699e-11,1.1586749e-12,PowerLaw,6.857306e-13,6.464998e-14,2.5307155,0.076899394,7.2842334e-13,8.205613e-14,2.516685,0.09011931,0.04603248,0.8718525,7.210097e-13,7.841817e-14,2.3939376,0.16159455,0.0012353476,0.0013087885,0.6666667,0.98717296,1138.1948,2.8518243,0.0,10.0,bcu,0,7.405784430147833e-09,3.278018967378671e-09,5.844802974941388e-10,9.469398876138513e-11,2.1203780051215482e-11,9.68506217548399e-22,AGN,Non-PSR
2756,4FGL J1419.8+5423,214.955,54.3937,98.29891,58.30302,0.013506328,0.013136291,25.95,1243,,43.928738,839.5115,1.3277597e-09,5.9308884e-11,1.6763875e-11,5.8717034e-13,PowerLaw,2.7092215e-12,9.479704e-14,2.3503282,0.030662097,2.8003596e-12,1.1425627e-13,2.3323476,0.035974354,0.028153187,1.3957626,2.7617845e-12,1.0472166e-13,2.2890158,0.057007115,0.00058904925,0.00048142782,0.6666667,1.3069814,2925.0027,220.74702,0.53714794,0.14789279,bll,0,1.0773031355881812e-08,5.244429335249379e-09,1.1350973494472782e-09,2.3121313197371762e-10,3.209151347438599e-11,7.137423031072787e-12,AGN,Non-PSR
2757,4FGL J1420.0-6048,215.009,-60.805,313.5294,0.23072739,0.009990983,0.009559273,56.94,1,,10.928885,1318.9692,1.7394793e-08,1.7733923e-09,1.3719632e-10,1.4845165e-11,PLSuperExpCutoff,2.214288e-12,8.938535e-13,2.3948185,0.06641026,1.534165e-11,1.5735161e-12,2.4389808,0.06450937,0.33809566,11.091495,1.4244595e-11,1.4154612e-12,1.3819288,0.0655417,0.011163092,0.0005814464,0.6666667,10.910612,6955.0312,16.803963,0.13381098,0.07669187,PSR,16,3.053364139304904e-07,4.687671406600202e-08,1.1049253956230132e-08,1.5853074408767043e-09,1.1535424004893713e-10,3.6061157179930955e-15,Non-AGN,PSR
2759,4FGL J1420.3+0612,215.0892,6.2004,352.23233,60.258114,0.05760233,0.04249251,-19.74,97,,6.01846,1361.1707,1.8767399e-10,3.7354342e-11,2.4145005e-12,4.908021e-13,PowerLaw,1.2407932e-13,2.3479806e-14,2.3716953,0.15016574,1.0950151e-13,2.5576433e-14,2.4108088,0.12621167,-0.06074388,0.968311,1.1978084e-13,2.3187988e-14,2.4567478,0.16614935,-0.00041658554,0.00035377464,0.6666667,0.8282859,329.3932,15.098284,0.36033502,0.32564145,bll,0,2.9523315758263335e-13,1.1198959537495057e-09,8.850118554670772e-11,3.045757049346953e-11,8.097150554220445e-12,3.3564154060250484e-12,AGN,Non-PSR
2761,4FGL J1420.9-7920,215.2366,-79.3494,307.1563,-17.219162,0.030898036,0.028554475,-7.05,477,,10.734894,1418.6416,4.3147305e-10,5.059972e-11,5.561273e-12,6.778853e-13,PowerLaw,2.5880792e-13,2.92842e-14,2.3737144,0.08369758,3.1790393e-13,4.124903e-14,2.3207812,0.12886946,0.1830762,2.6725492,3.0714802e-13,3.9191635e-14,1.8723819,0.27326986,0.004377636,0.0024223286,0.6666667,2.5304577,731.61694,12.315459,0.29126325,0.17089678,bcu,0,6.809434960342031e-11,1.9277479612611614e-09,3.7279970777071014e-10,6.698859522646927e-11,9.739437555056352e-12,6.283545042012168e-16,AGN,Non-PSR
2764,4FGL J1421.1-4614,215.2851,-46.2445,318.69992,13.86277,0.048783127,0.04008727,8.91,1055,,8.623577,1054.6787,3.654388e-10,5.2341114e-11,5.310335e-12,7.473673e-13,PowerLaw,4.768117e-13,6.151676e-14,2.488625,0.10157257,5.805035e-13,8.427774e-14,2.3285332,0.15854463,0.1999233,2.0408816,5.5772054e-13,8.142318e-14,1.8994828,0.35002396,0.0054510287,0.0033050426,0.6666667,2.118191,666.0864,13.8406925,0.33592683,0.18634993,agn,0,3.7482760006923854e-08,1.4164786010795183e-09,3.935472780991489e-10,5.21562237842943e-11,1.1889345776882991e-14,1.2054702913571265e-15,AGN,Non-PSR
2765,4FGL J1421.1-1120,215.2872,-11.3393,335.38416,45.80384,0.031206401,0.028616145,19.51,1204,,12.122003,1102.9633,4.480011e-10,5.179905e-11,5.690627e-12,5.9991e-13,PowerLaw,4.834275e-13,5.006353e-14,2.3573403,0.08177667,5.3286786e-13,6.496296e-14,2.2964342,0.109081775,0.075486965,1.3069167,5.213343e-13,6.069692e-14,2.124487,0.1953959,0.001889604,0.0015371424,0.6666667,1.509278,731.1837,23.398409,0.43699595,0.1718307,bcu,0,6.62517196658996e-09,1.9473200829622783e-09,3.386856350928724e-10,1.0024175933764923e-10,1.3953348025619317e-11,1.7935664313060897e-15,AGN,Non-PSR
2766,4FGL J1421.6-4819,215.4125,-48.3317,318.03525,11.876802,0.1332131,0.11390953,2.71,7,,6.3946233,887.8491,2.7033478e-10,6.609249e-11,3.654834e-12,8.6948894e-13,LogParabola,5.8309943e-13,1.0031643e-13,2.726123,0.11989319,9.16659e-13,1.6906818e-13,2.8680265,0.27463162,0.5405847,3.133534,9.0376887e-13,2.6401656e-13,1.2042863,1.3792773,0.024496395,0.023679918,0.6666667,2.980222,553.70795,10.842573,0.37667355,0.2665576,bcu,0,2.706596882381951e-12,2.0169876879805315e-09,2.215107403058525e-10,2.328648732174976e-11,1.2086675760352155e-16,1.2470625525068044e-14,AGN,Non-PSR
2767,4FGL J1422.3+3223,215.5772,32.3911,53.38123,69.632706,0.0318848,0.028616145,37.37,859,,15.476877,917.0845,3.8000567e-10,3.952808e-11,4.9159175e-12,4.2587535e-13,PowerLaw,6.440884e-13,5.553276e-14,2.377719,0.07243115,6.5141853e-13,6.586138e-14,2.37159,0.078043506,0.0084693525,0.22792655,6.4421683e-13,5.779634e-14,2.3768806,0.09837833,4.5233255e-06,0.0005469549,0.6666667,0.0102419825,789.93054,64.09036,0.73046845,0.21777594,fsrq,0,2.3774868047042076e-15,1.6724617246666185e-09,3.2073177447244916e-10,3.6032232753058224e-11,1.4531389980199094e-11,5.1145494089910315e-12,AGN,Non-PSR
2769,4FGL J1422.5-6137,215.6298,-61.6311,313.5296,-0.64777446,0.0076474184,0.0074624,-48.8,3,,42.620934,3271.8555,9.357424e-09,3.912303e-10,5.4077687e-11,2.7679473e-12,PLSuperExpCutoff,7.9636135e-13,2.7387021e-14,2.228738,0.02346714,1.2058706e-12,4.3188275e-14,2.0710611,0.048162904,0.54130447,16.025896,1.1808773e-12,4.5720775e-14,0.6033791,0.15649064,0.009150112,0.0008964889,0.6666667,16.110052,3409.7988,7.331241,0.03207334,0.07953545,PSR,0,1.458039662338706e-07,9.898367459015844e-09,6.201399394001328e-09,2.6259350249802083e-09,2.2847093661404472e-10,6.454881162590706e-19,Non-AGN,PSR
2770,4FGL J1422.6+5801,215.6625,58.0245,101.84902,55.211433,0.01985862,0.019303564,63.3,1243,,10.830007,4741.759,1.7349608e-10,2.8105705e-11,2.244774e-12,3.7584768e-13,PowerLaw,8.827935e-15,1.3902028e-15,1.7469627,0.10280912,1.1180998e-14,2.1048006e-15,1.5667285,0.17138278,0.15435416,2.005276,1.0616892e-14,1.8769882e-15,1.240641,0.262192,0.0013916111,0.00074409053,0.6666667,2.2151291,169.78844,8.110737,0.15686056,0.354675,bll,0,4.8769024374450964e-09,3.980730328700943e-11,1.0336923678133658e-10,4.9286467268538914e-11,2.9408968316158024e-11,1.066818421796567e-11,AGN,Non-PSR
2771,4FGL J1422.6+8150,215.668,81.8435,119.101006,34.594646,0.04785804,0.041875783,74.03,1046,,4.6582165,2942.9165,9.1803815e-11,2.3266463e-11,1.0198746e-12,2.5793807e-13,PowerLaw,1.0623105e-14,2.6737872e-15,2.052522,0.1815,1.6343128e-14,4.9224727e-15,1.4437258,0.5179756,0.6131009,2.2548952,1.5540515e-14,4.450027e-15,0.27035266,0.91434944,0.008531465,0.004710927,0.6666667,2.230474,142.14679,3.133267,0.0,9.999999,bcu,0,2.2401846003217152e-11,1.257544762767182e-10,7.910305049874111e-11,2.746470238734755e-11,4.601909998902531e-12,9.291547767240749e-18,AGN,Non-PSR
2772,4FGL J1423.1+3738,215.7921,37.6452,67.30788,68.049034,0.015541527,0.014308073,38.88,743,,22.322073,1869.4592,6.331244e-10,4.8366085e-11,7.0351255e-12,5.3349854e-13,PowerLaw,1.8718763e-13,1.3969441e-14,2.0766606,0.060610093,2.1851803e-13,1.9433116e-14,1.9533063,0.091513544,0.1411715,2.8071532,2.0648876e-13,1.7443188e-14,1.7512653,0.16411719,0.00184666,0.0009533949,0.6666667,2.5658278,801.2203,209.0753,1.3671398,0.37470537,bll,0,1.6068840702487819e-09,1.3625320871568647e-09,4.844625811628589e-10,1.869752963568061e-10,2.1156134136224303e-11,6.4453806875031106e-12,AGN,Non-PSR
2773,4FGL J1423.5+4524,215.8762,45.4034,83.93665,64.13391,0.05353193,0.03755869,-75.79,1324,,5.8940825,1359.7334,1.3022294e-10,2.760996e-11,1.6392639e-12,3.4671005e-13,PowerLaw,8.5416815e-14,1.651918e-14,2.3468204,0.20444812,7.110281e-14,1.5908127e-14,2.4665427,0.124334805,-0.10085367,1.776955,8.3611523e-14,1.6355266e-14,2.4377577,0.21940249,-0.00037147957,0.0004246033,0.6666667,0.6354833,276.0614,9.248367,0.2702715,0.5007456,bcu,0,3.5405560705470407e-09,3.77439884902131e-10,8.23113868730907e-11,3.017353034096004e-11,6.997194490487857e-12,3.883534986648396e-12,AGN,Non-PSR
2774,4FGL J1423.5-7829,215.8833,-78.4984,307.59653,-16.469435,0.10589208,0.07974284,-75.73,477,,5.7541947,1333.4363,2.2836306e-10,4.2287687e-11,3.2091786e-12,6.402822e-13,PowerLaw,1.6434816e-13,2.937809e-14,2.4591897,0.12402082,2.275284e-13,4.328462e-14,2.3256757,0.26097798,0.34570494,2.7591736,2.2322968e-13,4.195337e-14,1.3552738,0.60847086,0.010306572,0.0055433763,0.6666667,2.90812,448.61462,20.525162,0.7370845,0.30120188,fsrq,1,5.700058480773151e-12,1.1958027901215473e-09,1.9318148469782415e-10,4.931819536091453e-11,1.3125135506707967e-15,1.868746111089066e-15,AGN,Non-PSR
2775,4FGL J1424.1-1750,216.0294,-17.8447,332.07303,39.72544,0.04378764,0.035646837,72.54,782,,6.173546,3799.519,2.0668298e-10,4.3856075e-11,2.345705e-12,4.851324e-13,PowerLaw,1.4743623e-14,3.0485379e-15,1.9458278,0.141653,1.6068852e-14,3.945605e-15,1.9010355,0.17939836,0.05020676,0.62936085,1.553015e-14,3.4193261e-15,1.820523,0.2266948,0.00036476407,0.00058119145,0.6666667,0.6483154,186.50706,20.565052,0.7189419,0.3321338,bll,0,1.3071840498923848e-08,4.1296105424137863e-10,1.6612691777773136e-10,4.5796751807491987e-11,1.4187916466679162e-11,9.84947106513756e-12,AGN,Non-PSR
2776,4FGL J1424.1+2917,216.0295,29.2917,44.433765,69.50134,0.027937746,0.027012656,20.28,859,,5.0603476,4677.274,8.2782e-11,2.5148073e-11,9.730698e-13,2.81008e-13,PowerLaw,4.0916443e-15,1.1782639e-15,1.8728148,0.20131582,4.527403e-15,1.6687286e-15,1.7860063,0.2912422,0.06331604,0.4364892,4.270482e-15,1.3486273e-15,1.7740875,0.37513778,0.00023197691,0.00077506027,0.6666667,0.32327813,76.06698,5.139529,0.0,10.0,bcu,0,2.655797131691229e-13,1.0363747186825645e-11,5.278117179430275e-11,2.713883284766183e-11,5.486899996853811e-12,2.9379211737012856e-12,AGN,Non-PSR
2777,4FGL J1424.2+0433,216.0508,4.5628,351.45593,58.402985,0.028554475,0.02553251,61.46,97,,12.680331,1434.6995,4.2436737e-10,4.771927e-11,4.8795573e-12,5.186545e-13,PowerLaw,2.320081e-13,2.4659321e-14,2.2093713,0.08209306,2.70133e-13,3.432503e-14,2.101167,0.1265323,0.13016507,1.9617457,2.5806028e-13,3.0937218e-14,1.8774881,0.21829206,0.002315454,0.0015470142,0.6666667,1.9506437,568.22144,39.389004,0.68464,0.21986525,bll,0,4.9725810136180826e-09,1.238893765354021e-09,3.8094477572414576e-10,9.117030741467858e-11,1.35312290885925e-11,3.291534034129953e-16,AGN,Non-PSR
