,Source_Name,Conf_68_SemiMajor,Conf_68_SemiMinor,Conf_95_PosAng,ROI_num,Extended_Source_Name,Signif_Avg,Pivot_Energy,Flux1000,Unc_Flux1000,Energy_Flux100,Unc_Energy_Flux100,SpectrumType,PL_Flux_Density,Unc_PL_Flux_Density,PL_Index,Unc_PL_Index,LP_Flux_Density,Unc_LP_Flux_Density,LP_Index,Unc_LP_Index,LP_beta,LP_SigCurv,PLEC_Flux_Density,Unc_PLEC_Flux_Density,PLEC_Index,Unc_PLEC_Index,PLEC_Expfactor,Unc_PLEC_Expfactor,PLEC_Exp_Index,PLEC_SigCurv,Npred,Variability_Index,Frac_Variability,Unc_Frac_Variability,CLASS1,Flags,Flux50_100,Flux300_1000,Flux1000_3000,Flux3000_10000,Flux10000_30000,Flux30000_100000,BLLness,FSRQness
3706,4FGL J1749.6-3143,0.046501238,0.033796657,48.27,1566,,7.230782,3188.6067,1.0822402e-09,2.0745486e-10,4.951546e-12,9.563778e-13,LogParabola,7.8117214e-14,1.37486475e-14,2.2519643,0.10252139,1.5524501e-13,2.3468949e-14,2.2949123,0.28742886,0.8616729,4.2612405,1.5037139e-13,3.5090132e-14,0.0017266863,0.19838737,0.015027641,0.0092798835,0.6666667,4.2528806,383.25275,10.043765,0.26124406,0.23913972,unid,0,1.5855665391750762e-10,3.595669872957785e-10,5.559702698221258e-10,2.8782140559791003e-10,6.036799966163686e-12,5.696713500230599e-12,Non-BLL,Non-FSRQ
3707,4FGL J1749.8-0303,0.031576436,0.03046633,-6.34,1341,,13.855351,1017.34717,1.167166e-09,1.0714093e-10,1.2544923e-11,1.5030333e-12,LogParabola,1.5044053e-12,1.2397692e-13,2.543484,0.05891419,1.919389e-12,1.7203896e-13,2.4967265,0.09449666,0.21765143,4.153628,1.842587e-12,1.7293029e-13,1.952341,0.19985935,0.0066941376,0.0023044003,0.6666667,3.9901555,1362.7626,12.412958,0.20111142,0.12374084,unid,0,4.922440927090932e-12,5.751174647627977e-09,8.938668694113971e-10,1.8736023843501926e-10,7.792706502871352e-14,2.981428919393049e-15,Non-BLL,Non-FSRQ
3708,4FGL J1750.0-3849,0.14708945,0.09645615,85.46,1399,,7.80822,1191.2604,7.5364387e-10,1.10221984e-10,4.490681e-12,8.3082445e-13,LogParabola,4.620145e-13,7.803866e-14,2.4896133,0.09655545,9.123889e-13,1.3746804e-13,2.410296,0.24166822,0.7450115,5.473211,8.4593216e-13,1.03712245e-13,0.5632273,0.23330387,0.022080783,0.0010994382,0.6666667,5.370843,592.4427,9.166269,0.099057995,0.2955355,unid,5,3.618879085287574e-10,2.328041093235811e-09,5.348155251994058e-10,6.36486835459138e-11,2.0872967051066733e-16,2.5449514864201925e-14,Non-BLL,Non-FSRQ
3710,4FGL J1750.4-1721,0.06413964,0.058650766,-25.99,1301,,7.099715,1305.3204,7.6855555e-10,1.2007513e-10,6.093335e-12,1.4139632e-12,LogParabola,4.5622447e-13,7.4881893e-14,2.5422132,0.101030044,6.9068465e-13,1.0982722e-13,2.5399525,0.21849865,0.3950996,3.8101754,6.886505e-13,1.436585e-13,1.2268723,0.7038433,0.014424556,0.00806476,0.6666667,3.748868,645.4672,5.5516887,0.0,10.0,unid,0,1.2257073134236407e-09,2.1563308916228152e-09,6.216724357521741e-10,5.7632992128686666e-11,2.2451306222123768e-14,5.117964496756562e-15,Non-BLL,Non-FSRQ
3712,4FGL J1750.6-1906,0.034968436,0.030404655,-0.5,270,,6.7470374,1487.6348,6.795315e-10,1.03374656e-10,1.075318e-11,1.9635027e-12,PowerLaw,3.83392e-13,5.763913e-14,2.5577035,0.098126605,4.9885703e-13,7.4561546e-14,2.5897865,0.17128769,0.19973284,2.7354205,4.8463826e-13,8.785634e-14,2.0011284,0.340632,0.0052150353,0.0032333895,0.6666667,2.4226415,767.5134,1.4348403,0.0,10.0,unid,0,7.889235098534897e-11,4.305499512469169e-09,4.415817433933711e-10,9.194807415457973e-11,1.0041315869069312e-11,7.285244611044473e-21,Non-BLL,Non-FSRQ
3713,4FGL J1750.8-4405,0.053655274,0.045699496,-21.94,586,,4.769923,1952.3298,2.9578626e-10,6.241051e-11,3.5456635e-12,7.964041e-13,PowerLaw,8.258526e-14,1.7395865e-14,2.282488,0.13550974,1.195936e-13,2.4095148e-14,2.1491702,0.27085355,0.34698424,2.202256,1.2147819e-13,6.259264e-14,0.8683899,1.9939593,0.010735772,0.014215232,0.6666667,2.183537,355.22562,1.7366346,0.0,10.0,unid,0,2.76829663632035e-16,6.147111153431695e-10,2.660566766898853e-10,7.06512834347528e-11,6.850534137355091e-13,2.0358430653094617e-12,Non-BLL,Non-FSRQ
3715,4FGL J1750.9-3301,0.040272295,0.035585165,-24.04,1729,,5.448537,3810.2915,5.751429e-10,1.1828988e-10,6.5716196e-12,1.5147245e-12,PowerLaw,3.6609015e-14,7.094581e-15,2.1950593,0.13282318,4.507758e-14,9.181231e-15,2.3260703,0.22953442,0.15606439,1.5053377,4.5452015e-14,9.918417e-15,1.7158006,0.41999835,0.0031186023,0.002568115,0.6666667,0.9488309,400.048,11.9704075,0.5566276,0.3129625,unid,25,2.645277746848862e-11,9.303247616720967e-10,4.810868925453349e-10,1.0043538223314386e-10,1.4278196680539423e-11,4.2826055202116464e-12,Non-BLL,Non-FSRQ
3718,4FGL J1751.6-1750,0.031083055,0.030774692,4.65,1301,,7.169142,2541.455,6.3289224e-10,1.01081366e-10,7.758437e-12,1.50799e-12,PowerLaw,9.626603e-14,1.5234833e-14,2.3137496,0.11991173,1.0222696e-13,1.7608826e-14,2.309889,0.1431893,0.041543335,0.7423794,9.88143e-14,2.5950296e-14,2.218786,0.13727245,0.00043286718,0.0012248612,0.6666667,0.634097,567.915,5.319491,0.0,10.0,unid,0,3.250677782506983e-10,2.587239755769133e-09,4.0993633487751424e-10,9.433125808255838e-11,2.8056217071803502e-11,4.996844518018184e-12,Non-BLL,Non-FSRQ
3719,4FGL J1752.0+3606,0.048289746,0.044712726,23.22,1294,,4.5363994,3483.4316,1.10660266e-10,2.9977153e-11,1.2524796e-12,3.3591183e-13,PowerLaw,9.32919e-15,2.4986642e-15,1.9534965,0.15912822,1.3559333e-14,3.94544e-15,1.8696907,0.2821966,0.2578375,1.948296,1.2109306e-14,3.6418965e-15,1.3404621,0.52611107,0.0027284557,0.0024796478,0.6666667,1.647695,117.87999,10.883837,0.719241,0.38699427,unid,0,8.668096102004696e-11,1.2363313226914502e-14,9.304285120137479e-11,4.7998525293246885e-11,7.297660398168438e-21,3.0236006840628216e-12,Non-BLL,Non-FSRQ
3720,4FGL J1752.3-2914,0.034228366,0.02491578,-52.04,49,,4.7619615,2188.3416,9.0502605e-10,1.7680267e-10,1.6138606e-11,4.269444e-12,PowerLaw,1.8760425e-13,3.648043e-14,2.644881,0.11101576,2.5450638e-13,6.3748445e-14,3.034125,0.4255367,0.30875546,2.848229,2.7429662e-13,1.0378638e-13,1.5941253,1.3224453,0.011903881,0.011665927,0.6666667,2.7319582,703.33295,10.866015,0.27855358,0.249421,unid,30,4.169819156629728e-09,8.941399620709944e-09,1.1226618523707543e-09,1.0604718492235321e-10,4.054155448851571e-12,5.865373291225051e-12,Non-BLL,Non-FSRQ
3721,4FGL J1752.3-3139,0.03484509,0.032933235,-26.41,106,,4.251446,2485.0723,5.377365e-10,1.2094986e-10,6.586899e-12,1.6874288e-12,PowerLaw,8.616425e-14,1.9296214e-14,2.3127367,0.13590884,1.192041e-13,2.4378858e-14,2.3052185,0.24332683,0.22530018,2.1495287,1.1395042e-13,2.779548e-14,1.6398251,0.50335574,0.004303686,0.0033227173,0.6666667,1.9940225,385.92218,2.3578126,0.0,10.0,unid,0,1.2926782040623142e-11,2.3289157269346106e-09,4.0681816249055203e-10,1.0021624502476456e-10,1.2157708867421846e-11,4.4274722776904696e-12,Non-BLL,Non-FSRQ
3723,4FGL J1752.7-3040,0.059020802,0.04064233,-13.39,106,,7.2921968,1603.0247,1.2499675e-09,1.7541363e-10,5.776157e-12,1.1849617e-12,LogParabola,3.875113e-13,6.552491e-14,2.4810038,0.102893434,7.0313866e-13,1.0075545e-13,2.3468838,0.28643897,0.84634894,4.346168,6.861089e-13,2.9652078e-13,0.063880384,1.2608206,0.023668379,0.010662088,0.6666667,4.3635654,555.6041,3.3184724,0.0,10.0,unid,2,2.6317620305249534e-10,1.6964191162927023e-09,1.0971604735843243e-09,7.8485010157614e-11,1.722654310865046e-11,1.277609745428676e-13,Non-BLL,Non-FSRQ
3724,4FGL J1752.8-4449,0.028184436,0.026889311,-48.55,586,,9.284163,2126.3286,7.693147e-10,1.0679421e-10,4.2090272e-12,8.340917e-13,LogParabola,1.3258197e-13,1.8901566e-14,2.2877676,0.0843563,2.094116e-13,3.2488162e-14,2.2028317,0.19923744,0.42413116,4.187017,2.0756452e-13,3.2534844e-14,0.8774523,0.5288984,0.010740099,0.0039897305,0.6666667,3.9919116,488.32965,8.372087,0.27635187,0.25546518,unid,0,2.6874563772288917e-13,1.1319850612423465e-09,6.164753707516013e-10,1.3215020744361539e-10,1.1856978072988245e-11,7.362982124773775e-16,Non-BLL,Non-FSRQ
